time,node,iface,class,drops_per_sec
61,CR2,cr2-lere,1:2,0
61,CR2,cr2-lere,1:3,0
61,CR3,cr3-lere,1:1,0
61,CR3,cr3-lere,1:2,0
61,CR3,cr3-lere,1:3,0
62,LER_Ingress,leri-cr1,1:1,0
62,LER_Ingress,leri-cr1,1:2,0
62,LER_Ingress,leri-cr1,1:3,0
62,LER_Ingress,leri-cr2,1:1,0
62,LER_Ingress,leri-cr2,1:2,0
62,LER_Ingress,leri-cr2,1:3,0
62,LER_Ingress,leri-cr3,1:1,0
62,LER_Ingress,leri-cr3,1:2,0
62,LER_Ingress,leri-cr3,1:3,0
62,CR1,cr1-lere,1:1,0
62,CR1,cr1-lere,1:2,0
62,CR1,cr1-lere,1:3,0
62,CR2,cr2-lere,1:1,0
62,CR2,cr2-lere,1:2,0
62,CR2,cr2-lere,1:3,0
62,CR3,cr3-lere,1:1,0
62,CR3,cr3-lere,1:2,0
62,CR3,cr3-lere,1:3,0
